binary_variable,tree_count,total_binary_variables,importance
perimeter_worst <= 112.79999923706055,2,33,0.18386615896703715
concave points_worst <= 0.14169999957084656,2,33,0.16367116705332846
radius_worst <= 16.795000076293945,2,33,0.17266123332604616
concave points_mean <= 0.05127999931573868,2,33,0.1379943165786233
perimeter_worst <= 114.45000076293945,1,33,0.07177990912854906
concave points_mean <= 0.05591999925673008,1,33,0.059914119903939675
