binary_variable,tree_count,total_binary_variables,importance
char_freq_! <= 0.079500000923872,3,61,0.16860764040527224
word_freq_remove <= 0.009999999776482582,2,61,0.11831815159703171
char_freq_$ <= 0.05550000071525574,1,61,0.10961729822132532
char_freq_$ <= 0.04450000077486038,1,61,0.06215717259934561
char_freq_$ <= 0.02949999924749136,1,61,0.04333259823589758
word_freq_free <= 0.13499999791383743,1,61,0.0628070777053436
word_freq_your <= 0.6050000190734863,1,61,0.04728543928925808
