n_estimators,max_depth,Model,Feature,Threshold (≤),Train AUC,Test AUC,Train-Test gap
35,3,TGB,V4,0.7523619830608368,0.8457,0.8468,-0.0011
35,2,TGB,V4,0.7523619830608368,0.8457,0.8468,-0.0011
5,2,TGB,V4,0.7523619830608368,0.8457,0.8468,-0.0011
,,XGBoost,V16,2.5233,0.8452,0.8465,-0.0013
35,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
20,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
10,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
30,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
25,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
15,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
40,3,TGB,V4,0.7329509854316711,0.8444,0.8454,-0.0009
,,XGBoost,V7,2.3406,0.838,0.8363,0.0017
10,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
15,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
30,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
40,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
35,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
25,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
20,3,TGB,V4,0.5616213083267212,0.8277,0.8279,-0.0002
40,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
30,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
15,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
20,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
10,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
25,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
35,3,TGB,V3,-0.8456895053386688,0.8104,0.8118,-0.0014
10,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
30,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
40,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
35,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
25,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
15,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
20,3,TGB,V4,0.43584872782230377,0.8112,0.8109,0.0003
15,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
25,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
40,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
35,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
30,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
10,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
20,3,TGB,V3,-0.8150797784328461,0.8091,0.8102,-0.0011
,,XGBoost,V17,2.3057,0.8025,0.8026,-0.0001
35,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
30,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
25,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
15,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
40,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
20,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
10,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
100,2,TGB,V4,0.3752809464931488,0.8017,0.8018,-0.0001
40,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
30,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
20,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
40,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
5,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
35,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
5,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
20,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
25,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
25,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
15,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
15,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
10,3,TGB,V12,-0.21973402053117752,0.8013,0.8015,-0.0003
35,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
10,3,TGB,V10,-3.774082899093628,0.8012,0.8015,-0.0002
25,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
35,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
5,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
10,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
20,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
40,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
15,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
30,3,TGB,V12,-0.21491257101297379,0.8005,0.8012,-0.0007
,,XGBoost,V6,2.1528,0.7829,0.7825,0.0004
20,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
25,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
,,XGBoost,V1,2.3091,0.7819,0.7811,0.0007
40,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
35,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
15,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
30,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
10,3,TGB,V12,-0.09154220670461655,0.7797,0.7811,-0.0014
25,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
15,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
35,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
30,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
10,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
40,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
20,3,TGB,V12,-0.08311179280281067,0.7782,0.7794,-0.0013
10,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
15,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
35,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
30,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
20,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
25,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
40,3,TGB,V4,0.16101506352424622,0.7693,0.768,0.0013
,,XGBoost,V21,0.3361,0.7602,0.7602,-0.0001
10,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
40,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
15,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
30,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
25,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
35,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
20,3,TGB,V4,0.05265863426029682,0.7542,0.753,0.0012
15,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
35,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
35,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
10,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
30,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
20,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
15,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
5,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
40,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
100,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
20,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
25,3,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
25,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
40,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
30,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
10,2,TGB,V4,-0.07750282809138298,0.7373,0.7363,0.001
25,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
100,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
20,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
30,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
10,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
40,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
15,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
5,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
35,2,TGB,V4,-0.09988194331526756,0.7344,0.7336,0.0008
25,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
5,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
30,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
15,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
,,XGBoost,V18,2.0449,0.7347,0.7335,0.0012
10,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
35,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
20,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
40,3,TGB,V4,-0.09944503754377365,0.7344,0.7335,0.0009
20,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
40,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
10,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
30,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
100,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
15,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
35,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
25,2,TGB,V4,-0.18242227286100388,0.7236,0.7226,0.001
35,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
25,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
20,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
40,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
10,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
15,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
30,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
5,3,TGB,V4,-0.18713511526584625,0.723,0.722,0.0011
,,XGBoost,V5,2.4206,0.7074,0.7078,-0.0005
,,XGBoost,V27,0.2752,0.7012,0.7026,-0.0015
15,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
35,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
20,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
30,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
25,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
40,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
10,3,TGB,V4,-0.4557269364595413,0.691,0.6897,0.0013
15,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
25,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
30,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
40,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
25,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
30,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
10,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
20,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
100,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
40,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
5,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
15,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
10,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
20,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
35,2,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
35,3,TGB,V4,-0.45784682035446167,0.6907,0.6896,0.0012
15,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
10,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
20,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
30,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
100,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
25,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
35,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
40,2,TGB,V4,-0.46976254880428314,0.6891,0.688,0.0012
20,3,TGB,V4,-0.4713319092988968,0.6889,0.6877,0.0012
30,3,TGB,V4,-0.4713319092988968,0.6889,0.6877,0.0012
35,3,TGB,V4,-0.4750133752822876,0.6885,0.6872,0.0013
25,3,TGB,V4,-0.4750133752822876,0.6885,0.6872,0.0013
40,3,TGB,V4,-0.4750133752822876,0.6885,0.6872,0.0013
,,XGBoost,V8,0.5316,0.6828,0.6809,0.0019
,,XGBoost,V28,0.1126,0.6746,0.6748,-0.0001
40,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
15,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
35,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
10,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
30,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
20,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
25,3,TGB,V8,0.24588628858327866,0.6666,0.6654,0.0012
,,XGBoost,V20,0.2219,0.6629,0.6614,0.0015
,,XGBoost,V19,0.5665,0.6463,0.646,0.0003
20,3,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
10,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
15,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
25,3,TGB,V10,0.5670583248138428,0.6005,0.5998,0.0007
40,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
20,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
35,3,TGB,V10,0.5670583248138428,0.6005,0.5998,0.0007
35,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
30,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
15,3,TGB,V10,0.5670583248138428,0.6005,0.5998,0.0007
25,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
100,2,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
40,3,TGB,V10,0.5670583248138428,0.6005,0.5998,0.0007
30,3,TGB,V10,0.567154198884964,0.6005,0.5998,0.0006
10,3,TGB,V10,0.5988569557666779,0.5968,0.5964,0.0005
20,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
35,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
25,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
15,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
10,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
40,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
30,3,TGB,V10,0.6370030343532562,0.5923,0.5916,0.0007
25,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
5,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
15,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
35,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
30,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
40,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
10,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
20,3,TGB,V10,0.651888370513916,0.5903,0.5896,0.0007
10,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
30,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
25,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
35,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
20,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
15,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
40,3,TGB,V10,0.6864130198955536,0.5858,0.5852,0.0006
,,XGBoost,V24,0.666,0.5735,0.5771,-0.0036
,,XGBoost,Time,0.6642,0.5789,0.5745,0.0044
30,3,TGB,V1,1.9126088619232178,0.575,0.5735,0.0015
25,3,TGB,V1,1.9126088619232178,0.575,0.5735,0.0015
30,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
35,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
15,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
40,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
20,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
25,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
5,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
10,3,TGB,V1,1.9643386602401733,0.5639,0.5631,0.0008
25,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
40,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
30,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
35,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
10,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
20,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
15,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
5,3,TGB,V1,1.9693114161491394,0.5626,0.5619,0.0007
25,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
40,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
15,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
30,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
5,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
10,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
35,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
20,3,TGB,V7,0.6948569118976593,0.5595,0.5588,0.0007
40,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
30,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
10,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
15,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
20,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
35,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
25,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
5,3,TGB,V8,-0.11756034195423126,0.5526,0.5513,0.0013
20,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
10,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
15,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
40,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
25,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
30,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
5,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
35,3,TGB,Amount,-0.14890162646770477,0.541,0.5427,-0.0017
,,XGBoost,V13,1.6955,0.5407,0.5398,0.0009
,,XGBoost,V23,1.2352,0.5385,0.5384,0.0001
,,XGBoost,V25,-0.1063,0.5369,0.5378,-0.0009
,,XGBoost,V26,-0.2669,0.5367,0.5351,0.0016
30,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
15,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
20,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
25,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
100,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
40,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
35,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
10,2,TGB,V8,-0.7664555907249451,0.5356,0.5347,0.001
25,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
30,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
20,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
35,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
100,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
10,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
40,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
15,2,TGB,V8,-0.6077740788459778,0.5333,0.5322,0.0012
40,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
15,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
25,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
10,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
20,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
35,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
30,3,TGB,V8,-0.5857284665107727,0.5327,0.5319,0.0009
35,3,TGB,Time,1.3579367995262146,0.5307,0.5299,0.0008
40,3,TGB,Time,1.3579367995262146,0.5307,0.5299,0.0008
10,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
20,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
30,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
35,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
15,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
40,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
25,3,TGB,V20,-0.8332254588603973,0.5287,0.5288,-0.0001
20,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
30,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
35,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
25,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
40,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
15,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
10,3,TGB,V8,-0.4571485072374344,0.5278,0.5274,0.0004
40,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
5,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
10,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
30,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
15,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
20,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
25,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
35,3,TGB,V26,-0.12887096405029297,0.527,0.5246,0.0024
,,XGBoost,V22,-0.5424,0.5186,0.5239,-0.0052
20,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
15,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
35,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
40,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
10,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
30,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
25,3,TGB,Amount,0.714294821023941,0.52,0.5203,-0.0002
,,XGBoost,V15,0.9892,0.5168,0.5198,-0.003
,,XGBoost,Amount,1.3446,0.518,0.5173,0.0006
15,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
10,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
20,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
5,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
40,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
25,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
35,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
30,3,TGB,V7,2.128561854362488,0.5011,0.5006,0.0004
30,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
5,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
40,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
15,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
25,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
20,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
35,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
10,3,TGB,V7,2.2519283294677734,0.5006,0.5001,0.0005
25,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
10,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
35,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
15,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
40,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
20,3,TGB,V7,2.2863523960113525,0.5005,0.5,0.0005
