n_estimators,max_depth,Model,Feature,Threshold (≤),Train AUC,Test AUC,Train-Test gap
20,2,TGB,word_freq_remove,0.06499999947845936,0.6897,0.6857,0.0041
10,3,TGB,word_freq_remove,0.06499999947845936,0.6897,0.6857,0.0041
40,3,TGB,word_freq_remove,0.07500000298023224,0.6877,0.6843,0.0034
200,3,TGB,word_freq_remove,0.07500000298023224,0.6877,0.6843,0.0034
,,XGBoost,word_freq_hp,0.89,0.6751,0.68,-0.0049
15,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
100,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
35,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
40,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
25,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
10,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
200,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
30,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
20,2,TGB,word_freq_hp,0.11999999731779099,0.6742,0.6781,-0.0039
,,XGBoost,word_freq_money,0.02,0.679,0.6737,0.0053
40,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
100,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
10,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
30,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
25,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
25,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
30,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
20,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
200,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
200,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
15,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
35,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
100,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
15,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
20,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
40,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
5,3,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
35,2,TGB,word_freq_money,0.009999999776482582,0.6793,0.6733,0.006
,,XGBoost,word_freq_all,0.14,0.676,0.6732,0.0028
40,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
200,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
100,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
100,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
200,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
40,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
35,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
25,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
20,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
35,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
25,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
30,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
20,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
10,3,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
15,2,TGB,word_freq_hp,0.2199999988079071,0.6709,0.6727,-0.0018
40,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
100,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
20,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
35,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
25,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
15,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
200,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
30,3,TGB,word_freq_hp,0.22999999672174454,0.6707,0.6718,-0.0011
25,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
100,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
35,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
25,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
100,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
40,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
15,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
30,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
35,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
200,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
20,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
30,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
40,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
200,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
10,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
10,2,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
15,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
20,3,TGB,capital_run_length_total,68.5,0.7065,0.6658,0.0408
15,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
100,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
30,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
30,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
100,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
10,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
25,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
10,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
25,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
5,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
35,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
35,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
40,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
200,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
20,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
5,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
20,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
200,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
40,2,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
15,3,TGB,word_freq_hp,0.38499999046325684,0.6631,0.6638,-0.0008
25,3,TGB,word_freq_remove,0.14500000327825546,0.666,0.6636,0.0024
20,3,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
100,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
200,3,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
35,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
20,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
40,3,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
25,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
40,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
20,2,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
40,2,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
40,3,TGB,word_freq_hp,0.4099999964237213,0.6617,0.6629,-0.0012
10,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
200,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
30,3,TGB,word_freq_hp,0.39000000059604645,0.6624,0.6629,-0.0005
25,2,TGB,word_freq_hp,0.3999999910593033,0.6624,0.6629,-0.0005
100,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
30,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
200,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
20,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
25,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
40,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
35,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
15,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
10,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
5,3,TGB,char_freq_$,0.164000004529953,0.6669,0.6458,0.0211
,,XGBoost,word_freq_hpl,0.95,0.6326,0.6403,-0.0077
,,XGBoost,word_freq_business,0.06,0.6504,0.6396,0.0108
,,XGBoost,word_freq_internet,0.02,0.6351,0.6384,-0.0033
,,XGBoost,word_freq_george,1.0,0.6366,0.6369,-0.0003
20,3,TGB,word_freq_george,0.004999999888241291,0.6362,0.6366,-0.0005
35,3,TGB,word_freq_george,0.004999999888241291,0.6362,0.6366,-0.0005
25,3,TGB,word_freq_george,0.004999999888241291,0.6362,0.6366,-0.0005
200,3,TGB,word_freq_george,0.004999999888241291,0.6362,0.6366,-0.0005
30,3,TGB,word_freq_george,0.004999999888241291,0.6362,0.6366,-0.0005
20,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
100,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
200,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
30,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
35,3,TGB,char_freq_!,0.5065000057220459,0.6474,0.6359,0.0116
40,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
200,3,TGB,char_freq_!,0.5065000057220459,0.6474,0.6359,0.0116
10,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
5,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
25,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
25,3,TGB,char_freq_!,0.5065000057220459,0.6474,0.6359,0.0116
15,3,TGB,char_freq_!,0.5084999799728394,0.6467,0.6359,0.0109
100,3,TGB,char_freq_!,0.5065000057220459,0.6474,0.6359,0.0116
30,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
20,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
100,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
30,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
200,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
20,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
40,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
100,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
35,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
25,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
40,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
15,3,TGB,word_freq_george,0.02500000037252903,0.635,0.6357,-0.0007
200,3,TGB,word_freq_george,0.019999999552965164,0.6357,0.6357,-0.0
100,3,TGB,char_freq_!,0.534500002861023,0.6376,0.6354,0.0022
200,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
35,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
15,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
20,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
100,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
25,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
40,3,TGB,word_freq_george,0.03999999910593033,0.6346,0.6348,-0.0002
200,3,TGB,char_freq_!,0.5225000083446503,0.6397,0.6345,0.0052
,,XGBoost,word_freq_000,0.05,0.6608,0.6328,0.028
,,XGBoost,word_freq_receive,0.04,0.6316,0.6325,-0.0009
20,3,TGB,char_freq_!,0.550000011920929,0.6312,0.6308,0.0004
,,XGBoost,word_freq_address,0.05,0.62,0.6281,-0.0082
10,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
40,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
25,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
30,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
5,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
200,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
15,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
35,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
20,3,TGB,word_freq_george,0.07999999821186066,0.6308,0.625,0.0058
,,XGBoost,word_freq_mail,0.05,0.6433,0.6236,0.0198
200,3,TGB,word_freq_george,0.1899999976158142,0.6243,0.621,0.0033
,,XGBoost,word_freq_email,0.02,0.6315,0.6206,0.0109
10,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
40,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
15,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
35,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
20,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
25,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
100,3,TGB,word_freq_george,0.14000000059604645,0.6245,0.6205,0.004
,,XGBoost,word_freq_over,0.03,0.6398,0.6191,0.0208
25,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
15,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
35,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
40,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
30,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
100,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
200,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
20,3,TGB,word_freq_free,0.6299999952316284,0.6097,0.6184,-0.0088
35,3,TGB,char_freq_!,0.5900000035762787,0.6239,0.6178,0.0061
,,XGBoost,char_freq_#,0.008,0.598,0.6147,-0.0167
,,XGBoost,word_freq_make,0.05,0.6024,0.6137,-0.0113
,,XGBoost,word_freq_1999,0.95,0.6009,0.6123,-0.0114
200,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
35,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
20,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
40,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
15,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
30,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
25,3,TGB,word_freq_email,0.28499999456107616,0.6031,0.6122,-0.0091
,,XGBoost,word_freq_order,0.05,0.6172,0.6099,0.0072
35,3,TGB,word_freq_1999,0.06499999947845936,0.601,0.608,-0.007
40,3,TGB,word_freq_1999,0.06499999947845936,0.601,0.608,-0.007
100,3,TGB,word_freq_1999,0.06499999947845936,0.601,0.608,-0.007
200,3,TGB,word_freq_1999,0.09499999694526196,0.5991,0.6049,-0.0058
25,3,TGB,word_freq_1999,0.09499999694526196,0.5991,0.6049,-0.0058
30,3,TGB,word_freq_1999,0.09499999694526196,0.5991,0.6049,-0.0058
15,3,TGB,word_freq_1999,0.09499999694526196,0.5991,0.6049,-0.0058
20,3,TGB,word_freq_1999,0.09499999694526196,0.5991,0.6049,-0.0058
,,XGBoost,word_freq_credit,0.03,0.5953,0.5993,-0.004
200,3,TGB,word_freq_email,0.35500000417232513,0.5962,0.5947,0.0016
100,3,TGB,word_freq_email,0.35500000417232513,0.5962,0.5947,0.0016
,,XGBoost,word_freq_people,0.11,0.5842,0.5891,-0.0049
,,XGBoost,word_freq_labs,1.0,0.5738,0.586,-0.0122
200,3,TGB,word_freq_edu,0.17999999597668648,0.5663,0.5777,-0.0114
40,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
15,3,TGB,word_freq_edu,0.1850000023841858,0.5661,0.5777,-0.0116
40,3,TGB,word_freq_edu,0.16499999910593033,0.5668,0.5777,-0.0109
20,3,TGB,word_freq_edu,0.16499999910593033,0.5668,0.5777,-0.0109
30,3,TGB,word_freq_edu,0.16499999910593033,0.5668,0.5777,-0.0109
10,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
35,3,TGB,word_freq_edu,0.1850000023841858,0.5661,0.5777,-0.0116
20,3,TGB,word_freq_edu,0.19999999552965164,0.5654,0.5777,-0.0123
35,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
25,3,TGB,word_freq_edu,0.1850000023841858,0.5661,0.5777,-0.0116
15,3,TGB,word_freq_edu,0.16499999910593033,0.5668,0.5777,-0.0109
25,3,TGB,word_freq_edu,0.16499999910593033,0.5668,0.5777,-0.0109
35,3,TGB,word_freq_edu,0.19999999552965164,0.5654,0.5777,-0.0123
200,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
20,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
100,3,TGB,word_freq_edu,0.17999999597668648,0.5663,0.5777,-0.0114
200,3,TGB,word_freq_edu,0.1850000023841858,0.5661,0.5777,-0.0116
100,3,TGB,word_freq_edu,0.19999999552965164,0.5654,0.5777,-0.0123
100,3,TGB,word_freq_edu,0.17499999701976776,0.5663,0.5777,-0.0114
,,XGBoost,word_freq_addresses,0.03,0.5692,0.5765,-0.0073
,,XGBoost,word_freq_edu,0.89,0.5612,0.5741,-0.0129
,,XGBoost,word_freq_will,0.25,0.5858,0.5672,0.0186
,,XGBoost,word_freq_lab,0.88,0.5615,0.562,-0.0005
,,XGBoost,word_freq_650,1.0,0.5718,0.5614,0.0104
40,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
35,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
15,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
10,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
100,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
25,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
200,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
30,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
5,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
20,3,TGB,word_freq_edu,0.48999999463558197,0.5522,0.5611,-0.009
,,XGBoost,word_freq_technology,1.0,0.557,0.5603,-0.0033
,,XGBoost,word_freq_data,0.92,0.5421,0.5603,-0.0182
,,XGBoost,word_freq_85,0.86,0.5695,0.5591,0.0105
,,XGBoost,word_freq_telnet,1.0,0.5508,0.5529,-0.0021
,,XGBoost,char_freq_[,0.968,0.5329,0.5501,-0.0172
,,XGBoost,word_freq_report,0.04,0.5391,0.5489,-0.0098
,,XGBoost,word_freq_meeting,1.0,0.5547,0.544,0.0106
,,XGBoost,word_freq_project,0.92,0.5373,0.541,-0.0037
,,XGBoost,word_freq_pm,0.9,0.5419,0.5409,0.001
,,XGBoost,word_freq_cs,1.0,0.5232,0.5376,-0.0144
,,XGBoost,word_freq_857,1.0,0.5357,0.5367,-0.0011
,,XGBoost,word_freq_original,0.76,0.5287,0.5361,-0.0073
,,XGBoost,word_freq_conference,1.0,0.5278,0.535,-0.0072
,,XGBoost,char_freq_;,0.981,0.5188,0.5349,-0.0161
30,3,TGB,word_freq_meeting,0.4599999934434891,0.5464,0.5349,0.0115
40,3,TGB,word_freq_meeting,0.4599999934434891,0.5464,0.5349,0.0115
100,3,TGB,word_freq_meeting,0.47999998927116394,0.5462,0.5332,0.013
20,3,TGB,word_freq_meeting,0.47999998927116394,0.5462,0.5332,0.013
35,3,TGB,word_freq_meeting,0.4649999886751175,0.5464,0.5332,0.0133
25,3,TGB,word_freq_meeting,0.47999998927116394,0.5462,0.5332,0.013
200,3,TGB,word_freq_meeting,0.4749999940395355,0.5462,0.5332,0.013
,,XGBoost,word_freq_415,1.0,0.5355,0.5288,0.0066
,,XGBoost,word_freq_font,0.17,0.5209,0.5276,-0.0067
,,XGBoost,char_freq_(,0.853,0.5173,0.5244,-0.0071
,,XGBoost,word_freq_re,0.43,0.5366,0.5225,0.0141
,,XGBoost,word_freq_3d,0.04,0.5102,0.506,0.0042
,,XGBoost,word_freq_table,0.89,0.5019,0.5057,-0.0038
,,XGBoost,word_freq_parts,0.08,0.5008,0.5048,-0.004
,,XGBoost,word_freq_direct,0.02,0.5102,0.502,0.0083
