binary_variable,tree_count,total_binary_variables,importance
perimeter_worst <= 112.79999923706055,2,30,0.18597134155370953
concave points_worst <= 0.14169999957084656,2,30,0.16554512631128387
radius_worst <= 16.795000076293945,2,30,0.17463812469003262
concave points_mean <= 0.05127999931573868,2,30,0.13915938175453413
perimeter_worst <= 114.45000076293945,1,30,0.07260175593069727
concave points_mean <= 0.05591999925673008,1,30,0.060546673051394544
