binary_variable,tree_count,total_binary_variables,importance
M92287_at <= -0.4572294354438782,4,3,0.3391757785896905
M23197_at <= 0.30462484061717987,3,3,0.3267774298088288
X95735_at <= 0.4244992882013321,3,3,0.33404679160148065
