binary_variable,tree_count,total_binary_variables,importance
M31523_at <= 0.14655190333724022,11,3,0.1762021086713421
M23197_at <= 0.30462484061717987,10,3,0.556415776901423
X95735_at <= 0.4244992882013321,9,3,0.267382114427235
