parameter,n_estimators,max_depth,feature,threshold,tree_count,total_binary_variables,importance
nest100_depth2,100,2,V4,-0.4578,1,242,0.0036
nest100_depth2,100,2,V14,-0.6914,1,242,0.0036
nest100_depth2,100,2,V12,-1.4593,1,242,0.0035
nest100_depth2,100,2,V4,-0.0999,1,242,0.0032
nest100_depth2,100,2,V4,-0.0775,1,242,0.0032
nest100_depth2,100,2,V4,1.5747,1,242,0.0031
nest100_depth2,100,2,V4,-0.1824,1,242,0.0029
nest100_depth2,100,2,V4,1.6957,1,242,0.0028
nest100_depth2,100,2,V4,-0.4698,1,242,0.0028
nest100_depth2,100,2,V8,-0.6078,1,242,0.0025
nest100_depth2,100,2,V4,0.3753,1,242,0.0023
nest100_depth2,100,2,V8,-0.7665,1,242,0.002
nest100_depth2,100,2,V4,1.6624,1,242,0.0019
nest100_depth2,100,2,V10,-1.7026,1,242,0.0018
nest100_depth2,100,2,V10,0.5672,2,242,0.0013
