binary_variable,tree_count,total_binary_variables,importance
Z49194_at <= -0.6145397126674652,20,3,0.19073359073359117
M92287_at <= -0.4572294354438782,10,3,0.5475183487553621
M23197_at <= 0.30462484061717987,10,3,0.2617480605110467
