binary_variable,tree_count,total_binary_variables,importance
perimeter_worst <= 112.79999923706055,2,13,0.19302160417328953
concave points_worst <= 0.14169999957084656,2,13,0.17182102132895286
radius_worst <= 16.795000076293945,2,13,0.18125873963085753
concave points_mean <= 0.05127999931573868,2,13,0.1451508760383925
perimeter_worst <= 114.45000076293945,1,13,0.07535412326685609
concave points_mean <= 0.05591999925673008,1,13,0.06284202642244562
