binary_variable,tree_count,total_binary_variables,importance
char_freq_! <= 0.079500000923872,3,40,0.17474605188938266
word_freq_remove <= 0.009999999776482582,2,40,0.12262569957526079
char_freq_$ <= 0.05550000071525574,1,40,0.1136080787140799
char_freq_$ <= 0.04450000077486038,1,40,0.06442009675382897
char_freq_$ <= 0.02949999924749136,1,40,0.04491018581145559
word_freq_free <= 0.13499999791383743,1,40,0.06509366262013783
word_freq_your <= 0.6050000190734863,1,40,0.049006935912226095
